Season,Rank,Player,TGT,TGT %,REC,YDS,Y/R,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST
2013,45,Marlon Brown (BAL),83,13.7,49,524,10.7,6,7,1,-2,0,0,14,96.2,6.9,0.00%
2013,46,Cecil Shorts (JAC),125,21.6,66,777,11.8,10,3,0,0,0,0,13,95.7,7.4,0.00%
2013,47,Rueben Randle (NYG),79,14.1,41,611,14.9,16,6,0,0,0,1,16,95.1,5.9,0.00%
2013,47,Kenny Stills (NO),50,7.8,32,641,20,7,5,3,10,0,0,16,95.1,5.9,0.00%
2013,49,Brandon LaFell (CAR),85,18.3,49,627,12.8,5,5,2,15,0,0,16,94.2,5.9,0.00%
2013,50,Jarrett Boykin (GB),83,14.8,49,681,13.9,10,3,0,0,0,0,16,92.1,5.8,0.00%
2013,51,DeAndre Hopkins (HOU),91,14.5,52,802,15.4,12,2,0,0,0,1,16,90.2,5.6,0.60%
2013,52,Hakeem Nicks (NYG),101,18.1,56,896,16,14,0,0,0,0,0,15,89.6,6,0.00%
2013,53,Ted Ginn Jr. (CAR),68,14.6,36,556,15.4,10,5,4,29,0,0,16,88.5,5.5,0.00%
2013,54,Roddy White (ATL),97,15,63,711,11.3,8,3,0,0,0,1,13,87.1,6.7,0.00%
2013,55,Tavon Austin (LAR),69,13.8,40,418,10.5,5,4,9,151,1,1,13,84.9,6.5,0.60%
2013,56,Robert Woods (BUF),85,16.6,40,587,14.7,9,3,2,16,0,0,14,80.3,5.7,1.20%
2013,57,Steve Johnson (BUF),101,19.4,52,597,11.5,6,3,1,10,0,1,12,78.7,6.6,0.00%
2013,58,Jerome Simpson (MIN),100,19.1,48,726,15.1,12,1,0,0,0,0,16,78.6,4.9,0.00%
2013,59,Aaron Dobson (NE),72,11.5,37,519,14,6,4,0,0,0,0,12,75.9,6.3,0.00%
2013,60,Danny Amendola (NE),83,13.5,54,633,11.7,8,2,1,1,0,0,12,75.4,6.3,0.00%
2012,1,Calvin Johnson (DET),204,27.8,122,"1,964",16.1,40,5,0,0,0,3,16,220.4,13.8,0.10%
2012,2,Brandon Marshall (CHI),194,40.1,118,"1,508",12.8,18,11,1,-2,0,0,16,216.6,13.5,2.60%
2012,3,Dez Bryant (DAL),138,21.2,92,"1,382",15,19,12,2,-5,0,2,16,207.7,13,2.60%
2012,4,A.J. Green (CIN),164,31.2,97,"1,350",13.9,16,11,4,38,0,1,16,202.8,12.7,0.70%
2012,5,Demaryius Thomas (DEN),141,24.1,94,"1,434",15.3,29,10,0,0,0,3,16,197.4,12.3,0.10%
2012,6,Vincent Jackson (TB),147,26.5,72,"1,384",19.2,24,8,0,0,0,0,16,188.4,11.8,0.00%
2012,7,Eric Decker (DEN),122,20.9,85,"1,064",12.5,11,13,0,0,0,0,16,184.4,11.5,0.60%
2012,8,Andre Johnson (HOU),163,29.6,112,"1,598",14.3,23,4,0,0,0,0,16,183.8,11.5,0.00%
2012,9,Julio Jones (ATL),129,21.4,79,"1,198",15.2,17,10,6,30,0,0,16,182.8,11.4,0.70%
2012,10,Roddy White (ATL),143,23.4,92,"1,351",14.7,18,7,0,0,0,0,16,177.1,11.1,0.00%
2012,11,Marques Colston (NO),130,19.8,83,"1,154",13.9,15,10,0,0,0,2,16,171.4,10.7,0.00%
2012,11,Wes Welker (NE),175,27.5,118,"1,354",11.5,13,6,2,20,0,1,16,171.4,10.7,0.00%
2012,13,Victor Cruz (NYG),143,26.7,86,"1,092",12.7,12,10,0,0,0,0,16,169.2,10.6,0.10%
2012,14,Michael Crabtree (SF),126,29.4,85,"1,105",13,15,9,1,8,0,0,16,165.3,10.3,0.00%
2012,15,Reggie Wayne (IND),195,31.5,106,"1,355",12.8,22,5,1,-5,0,1,16,163,10.2,0.00%
2012,16,James Jones (GB),98,18,64,784,12.3,11,14,0,0,0,0,16,162.4,10.1,0.00%
2012,17,Mike Williams (TB),126,22.5,63,996,15.8,17,9,0,0,0,0,16,154.7,9.7,0.00%
2012,18,Randall Cobb (GB),104,19.3,80,954,11.9,17,8,10,132,0,1,15,154.6,10.3,1.70%
2012,19,Steve Smith (CAR),138,28.4,73,"1,174",16.1,17,4,3,27,0,1,16,142.1,8.9,0.00%
2012,20,Lance Moore (NO),104,16,65,"1,041",16,14,6,0,0,0,0,15,140.1,9.3,0.00%
2012,21,Steve Johnson (BUF),148,29.5,79,"1,046",13.2,12,6,0,0,0,1,16,138.6,8.7,0.00%
2012,22,Cecil Shorts (JAC),105,18.1,55,979,17.8,17,7,1,-4,0,1,14,137.5,9.8,0.00%
2012,23,Torrey Smith (BAL),110,19.6,49,855,17.4,16,8,3,9,0,0,16,134.4,8.4,0.00%
2012,24,T.Y. Hilton (IND),90,14.7,50,861,17.2,13,7,5,29,0,0,15,131,8.7,1.60%
2012,25,Mike Wallace (PIT),119,21.2,64,836,13.1,9,8,5,7,0,1,15,130.3,8.7,0.00%
2012,26,Miles Austin (DAL),119,18.2,66,943,14.3,13,6,0,0,0,1,16,128.3,8,0.00%
2012,27,Jeremy Maclin (PHI),122,20.4,69,857,12.4,12,7,0,0,0,1,15,125.7,8.4,0.00%
2012,28,Brandon Lloyd (NE),130,20.6,74,911,12.3,10,4,0,0,0,0,16,121.1,7.6,0.00%
2012,29,Justin Blackmon (JAC),132,23,64,865,13.5,9,5,2,23,0,0,16,120.8,7.6,0.00%
2012,30,Jordy Nelson (GB),73,13.5,49,745,15.2,8,7,0,0,0,0,12,118.5,9.9,0.10%
2012,31,Anquan Boldin (BAL),112,20.3,65,921,14.2,17,4,1,3,0,0,15,118.4,7.9,0.10%
2012,31,Sidney Rice (SEA),82,20,50,748,15,11,7,2,6,0,0,16,118.4,7.4,0.00%
2012,33,Golden Tate (SEA),67,16.4,45,688,15.3,12,7,3,20,0,1,15,115.7,7.7,1.00%
2012,34,Denarius Moore (OAK),114,18.3,51,741,14.5,12,7,1,-5,0,0,15,115.6,7.7,0.00%
2012,35,Brian Hartline (MIA),131,26.2,74,"1,083",14.6,14,1,0,0,0,1,16,112.3,7,0.00%
2012,36,Malcom Floyd (LAC),85,17,56,814,14.5,15,5,0,0,0,0,14,111.4,8,0.00%
2012,37,Andre Roberts (ARI),114,19,64,759,11.9,10,5,4,29,0,0,15,108.8,7.3,0.00%
2012,38,Josh Gordon (CLE),95,16.6,50,805,16.1,12,5,0,0,0,1,16,108.5,6.8,0.10%
2012,39,Danario Alexander (LAC),62,12.4,37,658,17.8,9,7,0,0,0,0,10,107.8,10.8,0.00%
2012,40,Antonio Brown (PIT),106,18.9,66,787,11.9,10,5,7,24,0,2,13,105.1,8.1,0.90%
2012,41,Santana Moss (WAS),62,14.4,41,573,14,10,8,3,14,0,1,16,104.7,6.5,0.00%
2012,42,Larry Fitzgerald (ARI),156,25.9,71,798,11.2,9,4,0,0,0,0,16,103.8,6.5,0.80%
2012,43,Percy Harvin (MIN),85,17.8,62,677,10.9,8,3,22,96,1,1,9,99.3,11,0.10%
2012,44,Brandon Gibson (LAR),82,15.2,51,691,13.5,9,5,0,0,0,0,16,99.1,6.2,0.00%
2012,45,Nate Washington (TEN),90,16.9,46,746,16.2,14,4,0,0,0,0,16,98.6,6.2,0.00%
2012,46,Donnie Avery (IND),126,20.5,60,781,13,9,3,4,9,0,0,16,97,6.1,0.00%
2012,47,Dwayne Bowe (KC),114,24.4,59,801,13.6,11,3,0,0,0,1,13,96.1,7.4,0.00%
2012,48,Brandon LaFell (CAR),76,15.2,44,677,15.4,13,4,3,35,0,0,14,95.2,6.8,0.00%
2012,49,Pierre Garcon (WAS),67,15.5,44,633,14.4,10,4,2,9,0,0,10,94.2,9.4,0.00%
2012,50,Darrius Heyward-Bey (OAK),80,12.9,41,606,14.8,8,5,2,16,0,0,15,92.2,6.1,0.00%
2012,51,Jeremy Kerley (NYJ),96,19.7,56,827,14.8,14,2,5,8,0,3,16,91.2,5.7,0.00%
2012,52,Chris Givens (LAR),80,14.7,42,698,16.6,10,3,3,12,0,0,15,91,6.1,0.00%
2012,53,Greg Little (CLE),92,16.2,53,647,12.2,11,4,2,15,0,0,16,90.2,5.6,0.00%
2012,54,Hakeem Nicks (NYG),100,18.6,53,692,13.1,12,3,0,0,0,0,13,87.2,6.7,0.00%
2012,55,Kendall Wright (TEN),104,19.4,64,626,9.8,6,4,1,4,0,1,15,85,5.7,0.00%
2012,56,Brandon Stokley (DEN),59,10,45,544,12.1,8,5,0,0,0,0,15,84.4,5.6,0.00%
2012,57,Davone Bess (MIA),105,21,61,778,12.8,11,1,0,0,0,0,13,83.8,6.4,0.00%
2012,58,Danny Amendola (LAR),101,18.6,63,666,10.6,5,3,2,8,0,2,11,83.4,7.6,0.00%
2012,59,Kenny Britt (TEN),90,16.6,45,589,13.1,7,4,0,0,0,1,14,82.9,5.9,0.00%
2012,60,DeSean Jackson (PHI),88,14.6,45,700,15.6,9,2,3,-7,0,0,11,81.3,7.4,0.60%
2011,1,Calvin Johnson (DET),158,24.1,96,"1,681",17.5,32,16,1,11,0,1,16,263.2,16.5,0.10%
2011,2,Jordy Nelson (GB),96,17.7,68,"1,263",18.6,19,15,0,0,0,0,16,216.3,13.5,0.10%
2011,3,Wes Welker (NE),173,28.3,122,"1,569",12.9,21,9,4,30,0,0,16,213.9,13.4,0.00%
2011,4,Victor Cruz (NYG),131,22.4,82,"1,536",18.7,25,9,1,3,0,1,16,205.9,12.9,0.10%
2011,5,Larry Fitzgerald (ARI),154,28.6,80,"1,411",17.6,25,8,0,0,0,0,16,189.1,11.8,0.80%
2011,6,Steve Smith (CAR),129,25.7,79,"1,394",17.6,29,7,6,56,0,2,16,185,11.6,0.00%
2011,7,Roddy White (ATL),180,30.6,100,"1,296",13,18,8,0,0,0,0,16,177.6,11.1,0.00%
2011,8,Percy Harvin (MIN),122,24.4,87,967,11.1,14,6,52,345,2,2,16,175.2,11,0.10%
2011,9,Mike Wallace (PIT),113,20.9,72,"1,193",16.6,18,8,5,57,0,1,16,171,10.7,0.00%
2011,10,Vincent Jackson (LAC),115,20.2,60,"1,106",18.4,21,9,3,51,0,0,16,169.7,10.6,0.00%
2011,11,Hakeem Nicks (NYG),133,23,76,"1,192",15.7,17,7,0,0,0,0,15,161.2,10.7,0.00%
2011,12,Marques Colston (NO),107,16.5,80,"1,143",14.3,15,8,0,0,0,1,14,160.3,11.5,0.00%
2011,13,Brandon Marshall (MIA),142,30.5,81,"1,214",15,20,6,1,13,0,1,16,156.7,9.8,2.60%
2011,14,A.J. Green (CIN),115,21.9,65,"1,057",16.3,19,7,5,53,0,0,15,153,10.2,0.70%
2011,15,Laurent Robinson (DAL),81,14.5,54,858,15.9,12,11,0,0,0,0,14,151.8,10.8,0.00%
2011,16,Nate Washington (TEN),121,20.9,74,"1,023",13.8,13,7,2,5,1,0,16,150.8,9.4,0.00%
2011,17,Greg Jennings (GB),101,18.8,67,949,14.2,13,9,0,0,0,0,13,148.9,11.5,0.00%
2011,18,Julio Jones (ATL),95,16.4,54,959,17.8,16,8,6,56,0,1,13,147.5,11.3,0.70%
2011,19,Dwayne Bowe (KC),141,28.2,81,"1,159",14.3,19,5,1,12,0,0,16,147.1,9.2,0.00%
2011,20,Dez Bryant (DAL),103,18.3,63,928,14.7,17,9,1,5,0,1,15,145.3,9.7,2.60%
2011,21,Steve Johnson (BUF),134,23.9,76,"1,004",13.2,13,7,0,0,0,0,16,142.4,8.9,0.00%
2011,22,Torrey Smith (BAL),96,17.9,50,841,16.8,14,7,4,39,0,0,16,130,8.1,0.00%
2011,23,Pierre Garcon (IND),134,25.5,70,947,13.5,9,6,4,28,0,2,16,129.5,8.1,0.00%
2011,24,Antonio Brown (PIT),124,23.2,69,"1,108",16.1,18,2,7,41,0,0,16,126.9,7.9,0.90%
2011,25,Brandon Lloyd (LAR),148,28.7,70,966,13.8,15,5,0,0,0,0,15,126.6,8.4,0.00%
2011,26,Jabar Gaffney (WAS),115,19.8,68,947,13.9,14,5,0,0,0,1,16,122.7,7.7,0.00%
2011,27,DeSean Jackson (PHI),104,19.3,58,961,16.6,15,4,7,41,0,1,15,122.2,8.1,0.60%
2011,28,Reggie Wayne (IND),131,24.9,75,960,12.8,12,4,0,0,0,0,16,120,7.5,0.00%
2011,29,Darrius Heyward-Bey (OAK),115,22,64,975,15.2,14,4,0,0,0,1,15,119.5,8,0.00%
2011,30,Malcom Floyd (LAC),70,12.4,43,856,19.9,16,5,0,0,0,0,12,115.6,9.6,0.00%
2011,31,Lance Moore (NO),73,11.3,52,627,12.1,9,8,0,0,0,0,14,114.7,8.2,0.00%
2011,32,Santonio Holmes (NYJ),101,18.8,51,654,12.8,8,8,3,27,0,1,16,114.1,7.1,0.00%
2011,33,Jeremy Maclin (PHI),97,18,63,859,13.6,15,5,1,1,0,1,13,114,8.8,0.00%
2011,33,Michael Crabtree (SF),114,25.3,72,874,12.1,12,4,1,6,0,0,15,114,7.6,0.00%
2011,35,Plaxico Burress (NYJ),96,17.9,45,612,13.6,6,8,0,0,0,0,16,109.2,6.8,0.00%
2011,36,Eric Decker (DEN),97,22.9,44,612,13.9,9,8,1,1,0,1,16,107.3,6.7,0.60%
2011,37,Anquan Boldin (BAL),106,19.8,57,887,15.6,15,3,0,0,0,0,14,106.7,7.6,0.10%
2011,38,James Jones (GB),55,10.2,38,635,16.7,11,7,0,0,0,0,16,105.5,6.6,0.00%
2011,39,Denarius Moore (OAK),76,14.8,33,618,18.7,12,5,5,61,1,0,13,103.9,8,0.00%
2011,40,Doug Baldwin (SEA),87,17.4,51,788,15.5,19,4,1,-2,0,0,16,102.6,6.4,0.00%
2011,41,Deion Branch (NE),90,14.8,51,702,13.8,10,5,0,0,0,0,14,100.2,7.2,0.00%
2011,41,Miles Austin (DAL),73,12.9,43,579,13.5,9,7,2,3,0,0,10,100.2,10,0.00%
2011,41,Nate Burleson (DET),110,17,73,757,10.4,7,3,11,85,0,1,16,100.2,6.3,0.00%
2011,41,Titus Young (DET),85,13.3,48,607,12.6,7,6,2,15,0,0,16,100.2,6.3,0.00%
2011,45,Robert Meachem (NO),60,9.2,40,620,15.5,9,6,4,18,0,0,16,99.8,6.2,0.00%
2011,46,Early Doucet (ARI),98,18.1,54,689,12.8,9,5,0,0,0,0,16,98.9,6.2,0.00%
2011,47,Jerome Simpson (CIN),105,20.1,50,725,14.5,10,4,0,0,0,0,16,96.5,6,0.00%
2011,48,David Nelson (BUF),98,17.4,61,658,10.8,7,5,0,0,0,0,16,95.8,6,0.00%
2011,49,Steve Breaston (KC),98,19.6,61,785,12.9,9,2,1,25,0,0,16,93,5.8,0.00%
2011,50,Mike Williams (TB),124,21.5,65,771,11.9,9,3,1,3,0,2,16,91.4,5.7,0.00%
2011,51,Damian Williams (TEN),94,16.1,45,592,13.2,7,5,0,0,0,0,15,89.2,5.9,0.00%
2011,52,Greg Little (CLE),121,21.7,61,709,11.6,6,2,3,15,0,0,16,84.4,5.3,0.00%
2011,53,Johnny Knox (CHI),69,14.9,37,727,19.6,12,2,0,0,0,1,14,82.7,5.9,0.00%
2011,54,Santana Moss (WAS),96,16.4,46,584,12.7,10,4,0,0,0,0,12,82.4,6.9,0.00%
2011,55,Donald Driver (GB),56,10.3,37,445,12,5,6,0,0,0,0,16,80.5,5,0.00%
2011,56,Demaryius Thomas (DEN),70,16.7,32,551,17.2,9,4,1,5,0,0,11,79.6,7.2,0.10%
2011,57,Brandon LaFell (CAR),56,11.2,36,613,17,13,3,0,0,0,0,16,79.3,5,0.00%
2011,58,Josh Cribbs (CLE),67,11.9,41,518,12.6,10,4,7,25,0,1,16,76.3,4.8,0.00%
2011,58,Mario Manningham (NYG),77,13.2,39,523,13.4,4,4,0,0,0,0,12,76.3,6.4,0.00%
2011,60,Dezmon Briscoe (TB),51,8.5,35,387,11.1,5,6,0,0,0,0,16,74.7,4.7,0.00%
2010,1,Brandon Lloyd (DEN),153,26.4,77,"1,448",18.8,23,11,1,-18,0,0,16,209,13.1,0.00%
2010,2,Dwayne Bowe (KC),133,28.7,72,"1,162",16.1,19,15,1,4,0,0,16,206.6,12.9,0.00%
2010,3,Roddy White (ATL),179,31.2,115,"1,389",12.1,15,10,1,3,0,1,16,201.2,12.6,0.00%
2010,4,Greg Jennings (GB),125,23.4,76,"1,265",16.6,21,12,1,-1,0,0,16,198.4,12.4,0.00%
2010,5,Mike Wallace (PIT),98,21.3,60,"1,257",21,26,10,5,39,0,0,16,189.6,11.9,0.00%
2010,6,Calvin Johnson (DET),137,21.9,77,"1,120",14.5,16,12,4,32,0,0,15,189.2,12.6,0.10%
2010,7,Hakeem Nicks (NYG),128,24,79,"1,052",13.3,20,11,0,0,0,0,13,171.2,13.2,0.00%
2010,8,Andre Johnson (HOU),138,24.3,86,"1,216",14.1,18,8,2,10,0,0,13,170.6,13.1,0.00%
2010,9,Reggie Wayne (IND),175,25.8,111,"1,355",12.2,13,6,0,0,0,1,16,169.5,10.6,0.00%
2010,10,Steve Johnson (BUF),142,28.2,82,"1,073",13.1,11,10,0,0,0,1,16,165.3,10.3,0.00%
2010,11,Miles Austin (DAL),119,20.8,69,"1,041",15.1,17,7,7,93,1,1,16,159.4,10,0.00%
2010,12,Mike Williams (TB),129,26.5,65,964,14.8,18,11,0,0,0,2,16,158.4,9.9,0.00%
2010,13,Jeremy Maclin (PHI),115,21.2,70,964,13.8,13,10,3,36,0,1,16,158,9.9,0.00%
2010,14,DeSean Jackson (PHI),96,17.6,47,"1,056",22.5,21,6,16,104,1,1,14,156,11.1,0.60%
2010,15,Terrell Owens (CIN),139,23.8,72,983,13.7,15,9,0,0,0,0,13,152.3,11.7,0.00%
2010,16,Larry Fitzgerald (ARI),173,31.3,90,"1,137",12.6,14,6,0,0,0,0,16,151.7,9.5,0.80%
2010,17,Mario Manningham (NYG),92,17,60,944,15.7,19,9,1,2,0,1,16,146.6,9.2,0.00%
2010,18,Marques Colston (NO),132,21.1,84,"1,023",12.2,12,7,1,1,0,0,15,144.4,9.6,0.00%
2010,19,Santana Moss (WAS),145,24.3,93,"1,115",12,9,6,5,-6,0,2,16,142.9,8.9,0.00%
2010,20,Percy Harvin (MIN),109,21.8,71,868,12.2,14,5,18,107,1,1,14,133.5,9.5,0.10%
2010,21,Braylon Edwards (NYJ),101,19.6,53,904,17.1,14,7,1,4,0,1,16,132.8,8.3,0.00%
2010,22,Kenny Britt (TEN),73,15.5,42,775,18.5,12,9,0,0,0,1,12,131.5,11,0.00%
2010,23,Wes Welker (NE),123,24.6,86,848,9.9,6,7,0,0,0,0,15,127.8,8.5,0.00%
2010,24,Johnny Knox (CHI),100,22.7,51,960,18.8,17,5,1,2,0,1,16,124.2,7.8,0.00%
2010,25,Anquan Boldin (BAL),109,21.9,64,837,13.1,10,7,2,2,0,1,16,123.7,7.7,0.10%
2010,26,Lance Moore (NO),94,14.9,66,763,11.6,7,8,0,0,0,1,16,122.3,7.6,0.00%
2010,27,Derrick Mason (BAL),100,20.1,61,802,13.1,9,7,0,0,0,0,16,122.2,7.6,0.00%
2010,28,Brandon Marshall (MIA),146,26.8,86,"1,014",11.8,9,3,2,3,0,1,14,117.7,8.4,2.60%
2010,29,Deion Branch (NE),92,18.2,61,818,13.4,10,6,0,0,0,1,15,115.8,7.7,0.00%
2010,30,Pierre Garcon (IND),119,17.5,67,784,11.7,7,6,2,6,0,0,14,115,8.2,0.00%
2010,31,Mike Thomas (JAC),101,21.7,66,820,12.4,13,4,12,114,0,3,16,111.4,7,0.00%
2010,32,Austin Collie (IND),71,10.5,58,649,11.2,9,8,0,0,0,1,9,110.9,12.3,0.00%
2010,33,Michael Crabtree (SF),101,20.4,55,741,13.5,10,6,0,0,0,0,16,110.1,6.9,0.00%
2010,34,Santonio Holmes (NYJ),96,18.4,52,746,14.3,11,6,2,17,0,2,12,108.3,9,0.00%
2010,35,Davone Bess (MIA),125,22.8,79,820,10.4,8,5,2,-3,0,2,16,107.7,6.7,0.00%
2010,35,Malcom Floyd (LAC),77,14.6,37,717,19.4,12,6,0,0,0,0,11,107.7,9.8,0.00%
2010,37,Chad Johnson (CIN),126,21.4,67,831,12.4,8,4,0,0,0,0,14,107.1,7.6,0.00%
2010,38,Nate Washington (TEN),94,20.3,42,687,16.4,11,6,1,-8,0,0,16,103.9,6.5,0.00%
2010,39,Hines Ward (PIT),94,20.2,59,755,12.8,14,5,1,-2,0,1,16,103.3,6.5,0.00%
2010,40,Anthony Armstrong (WAS),86,14.4,44,871,19.8,15,3,0,0,0,1,15,103.1,6.9,0.00%
2010,41,Nate Burleson (DET),86,13.9,55,625,11.4,8,6,7,81,0,2,14,102.6,7.3,0.00%
2010,42,Jabar Gaffney (DEN),112,19.4,65,875,13.5,12,2,0,0,0,0,16,99.5,6.2,0.00%
2010,43,Mike Sims-Walker (JAC),80,17.3,43,562,13.1,11,7,0,0,0,1,14,96.2,6.9,0.00%
2010,44,James Jones (GB),87,16.4,50,679,13.6,8,5,0,0,0,1,16,95.9,6,0.00%
2010,45,Robert Meachem (NO),66,10.7,44,638,14.5,10,5,4,14,0,0,16,95.2,5.9,0.00%
2010,46,Danny Amendola (LAR),123,21.3,85,689,8.1,2,3,7,81,0,1,16,93,5.8,0.00%
2010,47,Kevin Walter (HOU),80,14.5,51,621,12.2,8,5,0,0,0,0,16,92.1,5.8,0.00%
2010,48,Dez Bryant (DAL),73,13.1,45,561,12.5,8,6,1,0,0,1,12,90.1,7.5,2.60%
2010,49,Steve Breaston (ARI),87,15.8,47,718,15.3,15,1,3,35,0,0,13,88,6.8,0.00%
2010,50,Mike Williams (SEA),110,20.4,65,751,11.6,8,2,1,0,0,0,13,87.1,6.7,0.00%
2010,51,Jacoby Ford (OAK),54,11.1,25,470,18.8,8,2,10,155,2,1,16,84.5,5.3,0.00%
2010,52,Eddie Royal (DEN),105,18.3,59,627,10.6,8,3,6,61,0,2,16,82.8,5.2,0.00%
2010,53,Josh Morgan (SF),80,16,44,698,15.9,12,2,2,17,0,1,16,81.5,5.1,0.00%
2010,54,Roy Williams (DAL),64,11.3,37,530,14.3,11,5,0,0,0,2,15,81,5.4,0.00%
2010,55,Lee Evans (BUF),84,16.8,37,578,15.6,9,4,0,0,0,1,13,79.8,6.1,0.00%
2010,56,Ben Obomanu (SEA),49,9.1,30,494,16.5,7,4,2,17,0,0,15,79.1,5.3,0.00%
2010,57,Donald Driver (GB),85,15.9,51,565,11.1,6,4,0,0,0,1,15,78.5,5.2,0.00%
2010,58,Jordan Shipley (CIN),74,12.5,52,600,11.5,7,3,0,0,0,0,15,78,5.2,0.00%
2010,59,Jacoby Jones (HOU),78,13.9,51,562,11,6,3,2,7,0,0,15,76.9,5.1,0.00%
2010,60,Brandon Gibson (LAR),91,15.6,53,620,11.7,6,2,3,28,0,0,14,76.8,5.5,0.00%
2009,1,Andre Johnson (HOU),171,29.2,101,"1,569",15.5,22,9,2,10,0,0,16,213.9,13.4,0.00%
2009,2,Randy Moss (NE),137,23.2,83,"1,264",15.2,18,13,0,0,0,1,16,204.4,12.8,0.00%
2009,3,Miles Austin (DAL),124,23,81,"1,320",16.3,21,11,2,-2,0,0,16,197.8,12.4,0.00%
2009,4,DeSean Jackson (PHI),116,21.3,62,"1,156",18.6,18,9,11,137,1,1,15,187.3,12.5,0.60%
2009,5,Larry Fitzgerald (ARI),153,26.1,97,"1,092",11.3,12,13,0,0,0,0,16,187.2,11.7,0.80%
2009,6,Reggie Wayne (IND),149,25,100,"1,264",12.6,20,10,0,0,0,0,16,184.4,11.5,0.00%
2009,7,Roddy White (ATL),165,30.2,85,"1,153",13.6,13,11,1,2,0,0,16,181.5,11.3,0.00%
2009,8,Sidney Rice (MIN),121,22,83,"1,312",15.8,19,8,0,0,0,1,16,177.2,11.1,0.00%
2009,9,Brandon Marshall (DEN),154,27.8,101,"1,120",11.1,11,10,7,39,0,0,15,175.9,11.7,2.60%
2009,10,Vincent Jackson (LAC),108,21.6,68,"1,167",17.2,17,9,3,11,0,0,15,171.8,11.5,0.00%
2009,11,Steve Smith (NYG),157,29.6,107,"1,220",11.4,14,7,0,0,0,0,16,164,10.3,0.00%
2009,12,Wes Welker (NE),162,27.5,123,"1,348",11,8,4,5,36,0,0,14,162.4,11.6,0.00%
2009,13,Marques Colston (NO),107,20,70,"1,074",15.3,18,9,1,6,0,2,16,158,9.9,0.00%
2009,14,Chad Johnson (CIN),128,27.6,72,"1,047",14.5,15,9,3,32,0,2,16,157.9,9.9,0.00%
2009,15,Santonio Holmes (PIT),138,25.8,79,"1,248",15.8,21,5,3,6,0,0,16,153.4,9.6,0.00%
2009,16,Hines Ward (PIT),137,25.6,95,"1,167",12.3,15,6,0,0,0,1,16,150.7,9.4,0.00%
2009,17,Derrick Mason (BAL),134,26.8,73,"1,028",14.1,9,7,1,2,0,0,16,145,9.1,0.00%
2009,18,Steve Smith (CAR),128,28.1,65,982,15.1,15,7,5,22,0,0,15,144.4,9.6,0.00%
2009,19,Donald Driver (GB),112,21,70,"1,061",15.2,15,6,1,13,0,1,16,141.4,8.8,0.00%
2009,20,Greg Jennings (GB),119,22,68,"1,113",16.4,16,4,0,0,0,0,16,139.3,8.7,0.00%
2009,21,Robert Meachem (NO),64,12.1,45,722,16,12,9,6,82,0,1,16,138.4,8.6,0.00%
2009,22,Calvin Johnson (DET),137,23.8,67,984,14.7,15,5,7,73,0,2,14,131.7,9.4,0.10%
2009,23,Anquan Boldin (ARI),127,21.5,84,"1,024",12.2,10,4,3,12,1,2,15,129.6,8.6,0.10%
2009,24,Percy Harvin (MIN),91,16.5,60,790,13.2,12,6,15,135,0,0,15,128.5,8.6,0.10%
2009,25,Mike Sims-Walker (JAC),111,21.9,63,869,13.8,12,7,0,0,0,1,15,126.9,8.5,0.00%
2009,26,Terrell Owens (BUF),109,25.2,55,829,15.1,9,5,6,54,1,0,16,124.3,7.8,0.00%
2009,27,Hakeem Nicks (NYG),74,13.9,47,790,16.8,13,6,2,8,0,0,14,115.8,8.3,0.00%
2009,28,Mike Wallace (PIT),72,13.4,39,756,19.4,14,6,5,48,0,1,16,114.4,7.1,0.00%
2009,29,Mario Manningham (NYG),99,18.8,57,822,14.4,15,5,0,0,0,1,14,110.2,7.9,0.00%
2009,30,Austin Collie (IND),89,14.9,60,676,11.3,11,7,2,1,0,0,16,109.7,6.9,0.00%
2009,31,T.J. Houshmandzadeh (SEA),135,24.2,79,911,11.5,11,3,0,0,0,1,16,107.1,6.7,0.00%
2009,32,Santana Moss (WAS),120,22.8,70,902,12.9,14,3,2,8,0,1,16,107,6.7,0.00%
2009,33,Jerricho Cotchery (NYJ),96,24.9,57,821,14.4,13,3,2,7,1,0,14,106.8,7.6,0.00%
2009,34,Lee Evans (BUF),95,22.1,44,612,13.9,10,7,0,0,0,0,16,103.2,6.4,0.00%
2009,35,Chris Chambers (KC),92,17.8,45,730,16.2,11,5,0,0,0,0,16,103,6.4,0.00%
2009,36,Pierre Garcon (IND),92,15.3,47,765,16.3,13,4,2,10,0,0,14,101.5,7.2,0.00%
2009,37,Jeremy Maclin (PHI),92,17.1,56,773,13.8,11,4,2,-7,0,0,15,100.6,6.7,0.00%
2009,38,Roy Williams (DAL),86,15.8,38,596,15.7,9,7,0,0,0,1,15,99.6,6.6,0.00%
2009,39,Nate Burleson (SEA),103,18.5,63,812,12.9,10,3,2,4,0,2,13,95.6,7.4,0.00%
2009,40,Nate Washington (TEN),95,20.3,47,569,12.1,6,6,2,15,0,0,16,94.4,5.9,0.00%
2009,41,Devery Henderson (NO),83,15.5,51,804,15.8,11,2,4,13,0,0,16,93.7,5.9,0.00%
2009,42,Patrick Crayton (DAL),67,12.5,37,622,16.8,8,5,4,28,0,1,16,93,5.8,0.00%
2009,43,Braylon Edwards (NYJ),95,24.5,45,680,15.1,11,4,0,0,0,1,16,92,5.8,0.00%
